utc,anio,mes,dia,hora,minuto,segundo,usuario,ip,navegador,pantallax,pantallay,ventanax,ventanay,extra1,extra2,referencia,ciudad,extra3,extra4,pais
1383792399,2013,11,7,3,46,39,,186.120.173.78,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),1366,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Dominican Republic
1383793700,2013,11,7,4,8,20,,190.235.166.41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1036,601,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383794040,2013,11,7,4,14,0,,181.18.205.244,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,673,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383794072,2013,11,7,4,14,32,,181.18.205.244,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,673,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383796098,2013,11,7,4,48,18,,187.137.18.157,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383796105,2013,11,7,4,48,25,,187.137.18.157,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383808723,2013,11,7,8,18,43,,200.121.4.225,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383808866,2013,11,7,8,21,6,,200.121.4.225,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383809554,2013,11,7,8,32,34,,193.145.206.32,Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0,1024,768,1024,612,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383816235,2013,11,7,10,23,55,,87219126218,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1920,1200,1920,1054,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1383826255,2013,11,7,13,10,55,,186.43.56.141,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383826521,2013,11,7,13,15,21,,190.194.155.22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1600,887,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383829921,2013,11,7,14,12,1,,81.202.113.92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",2560,1440,1226,1323,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383842993,2013,11,7,17,49,53,,186.6.50.62,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,632,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1383846454,2013,11,7,18,47,34,,83.54.177.217,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1920,1080,1699,974,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383846481,2013,11,7,18,48,1,,83.54.177.217,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1920,1080,1699,974,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383849284,2013,11,7,19,34,44,,189203203222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71",1920,1080,1149,763,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-us,true,Mexico
1383853789,2013,11,7,20,49,49,,187.41.28.168,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,621,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Brazil
1383854781,2013,11,7,21,6,21,,187.141.12.9,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; BOIE9;ESMX),1280,1024,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383856303,2013,11,7,21,31,43,,181114123163,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Iron/6.0.475.1 Chrome/6.0.475.1 Safari/16972992.534",1024,768,1024,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Bolivia
1383856537,2013,11,7,21,35,37,,2001:1388:b47:c5ca:3de0:83e8:dd71:d0ce,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,884,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,
1383859232,2013,11,7,22,20,32,,189192171196,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,640,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,true,Mexico
1383862461,2013,11,7,23,14,21,,201243161253,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,899,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383863351,2013,11,7,23,29,11,,187.202.38.227,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383867875,2013,11,8,0,44,35,,181.65.236.254,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383867892,2013,11,8,0,44,52,,181.65.236.254,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383868588,2013,11,8,0,56,28,,67.76.9.35,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0,1366,768,1366,598,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,United States
1383870653,2013,11,8,1,30,53,,190.212.146.56,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Nicaragua
1383871539,2013,11,8,1,45,39,,186.70.51.194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,959,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1383871607,2013,11,8,1,46,47,,181.65.236.254,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383875374,2013,11,8,2,49,34,,200.93.146.198,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,756,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383878188,2013,11,8,3,36,28,,181161250213,Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,640,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-CL,true,Chile
1383882418,2013,11,8,4,46,58,,181.51.110.37,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,799,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383913783,2013,11,8,13,29,43,,81.45.171.10,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E; AskTbORJ/5.15.14.29495),1280,1024,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1383918138,2013,11,8,14,42,18,,186.84.245.138,"Mozilla/5.0 (Linux; U; Android 4.1.2; es-co; LG-E435g Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",240,320,320,401,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-CO,false,Colombia
1383925028,2013,11,8,16,37,8,,190226150174,Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,612,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-AR,true,Argentina
1383927793,2013,11,8,17,23,13,,8.28.16.254,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),1024,768,1024,649,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,United States
1383927795,2013,11,8,17,23,15,,162.27.9.20,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,649,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,United States
1383929228,2013,11,8,17,47,8,,190.129.86.138,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1383933497,2013,11,8,18,58,17,,83.45.45.27,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),1280,1024,1280,852,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1383937957,2013,11,8,20,12,37,,190.215.38.67,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",1920,1080,1554,848,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Chile
1383938358,2013,11,8,20,19,18,,84.78.14.99,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1912,928,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383938447,2013,11,8,20,20,47,,84.78.14.99,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1912,928,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383938533,2013,11,8,20,22,13,,84.78.14.99,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1912,928,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383938816,2013,11,8,20,26,56,,83.44.44.198,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,785,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383939754,2013,11,8,20,42,34,,187156143139,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,596,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383940093,2013,11,8,20,48,13,,187156143139,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,596,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383941846,2013,11,8,21,17,26,,201.155.196.54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,705,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383942816,2013,11,8,21,33,36,,190.111.70.157,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,720,1280,580,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1383943758,2013,11,8,21,49,18,,186.2.33.91,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,799,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1383945198,2013,11,8,22,13,18,,189.203.69.122,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1080,1894,851,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Mexico
1383945970,2013,11,8,22,26,10,,190.166.69.162,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.114 Safari/537.36",1280,800,1215,688,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Dominican Republic
1383947261,2013,11,8,22,47,41,,190.48.50.221,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383948371,2013,11,8,23,6,11,,181.209.139.41,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,
1383949930,2013,11,8,23,32,10,,190.232.53.42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1024,768,1010,609,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Peru
1383950207,2013,11,8,23,36,47,,190.206.54.59,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1383950240,2013,11,8,23,37,20,,190.113.158.73,Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0,1280,800,1280,671,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-AR,false,Argentina
